ID_CLIENTE;SAFRA_REF;PROBABILIDADE_INADIMPLENCIA
5058298901476893676;2021-07;0.0019599662965800375
274692171162531764;2021-07;0.009138549311503227
274692171162531764;2021-07;0.010013230244723408
274692171162531764;2021-07;0.010013230244723408
465309249432033993;2021-07;0.0011370593377641462
465309249432033993;2021-07;0.0011370593377641462
465309249432033993;2021-07;0.0008427316144851249
465309249432033993;2021-07;0.0008427316144851249
5883155883105348987;2021-07;0.005333978468604528
5883155883105348987;2021-07;0.0027357011656168823
4489904752023469353;2021-07;0.09531098954818597
3355881107559250653;2021-07;0.00021520089832292652
3355881107559250653;2021-07;0.00024194192518977383
3355881107559250653;2021-07;0.00024305477360695886
3355881107559250653;2021-07;0.0004569853145889839
3355881107559250653;2021-07;0.0004438026815307807
3355881107559250653;2021-07;0.0002390177144278789
3355881107559250653;2021-07;0.00024194192518977383
6330043096034525408;2021-07;0.04122768615469736
6330043096034525408;2021-07;0.045179323094695134
6964108750473070287;2021-07;0.00170616104445144
6964108750473070287;2021-07;0.0013750862508286948
6964108750473070287;2021-07;0.0016884613019292481
6964108750473070287;2021-07;0.0016689301781335913
6964108750473070287;2021-07;0.0016689301781335913
6964108750473070287;2021-07;0.0016884613019292481
6964108750473070287;2021-07;0.0016884613019292481
6964108750473070287;2021-07;0.0016689301781335913
6964108750473070287;2021-07;0.001726127119570139
6964108750473070287;2021-07;0.0016689301781335913
6964108750473070287;2021-07;0.0016884613019292481
6964108750473070287;2021-07;0.001666067807272139
6964108750473070287;2021-07;0.0013645483084108359
6964108750473070287;2021-07;0.0016884613019292481
6964108750473070287;2021-07;0.0016884613019292481
6964108750473070287;2021-07;0.0013750862508286948
4008627434689715639;2021-07;0.192120074451973
4008627434689715639;2021-07;0.22023462710062253
4008627434689715639;2021-07;0.20250760502587337
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8428908550982898
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8346194452157003
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8179845115185306
5757271354816214865;2021-07;0.8179845115185306
5757271354816214865;2021-07;0.8561664210426753
5757271354816214865;2021-07;0.8179845115185306
5757271354816214865;2021-07;0.8073521263700361
5757271354816214865;2021-07;0.8073521263700361
8909740532547211288;2021-07;0.0011949505630336908
8909740532547211288;2021-07;0.0012301541336893827
8909740532547211288;2021-07;0.0012205043905314506
4045739494965095560;2021-07;0.000994392815785361
4045739494965095560;2021-07;0.000994392815785361
4045739494965095560;2021-07;0.0013647791508443739
6759864637454708017;2021-07;0.005529142116141581
6759864637454708017;2021-07;0.005529142116141581
6759864637454708017;2021-07;0.0048959039927667725
6759864637454708017;2021-07;0.005598041802794736
6759864637454708017;2021-07;0.005820295534660287
6759864637454708017;2021-07;0.005598041802794736
6134696632487351445;2021-07;0.0005942725843565282
6134696632487351445;2021-07;0.0006408346120844917
6134696632487351445;2021-07;0.0005831119333195202
5373371196946859811;2021-07;0.030692810526074487
3095686599956852697;2021-07;0.0011632320432741483
3095686599956852697;2021-07;0.0006151600002605082
3095686599956852697;2021-07;0.0010983801920668877
1616952665234409442;2021-07;0.09400135004860885
1616952665234409442;2021-07;0.09272058048480784
1088521227159442264;2021-07;0.004974447287052783
1088521227159442264;2021-07;0.006784438069055648
1088521227159442264;2021-07;0.004974447287052783
8529899700094903171;2021-07;0.00460815952744561
8529899700094903171;2021-07;0.0035129470565026027
8529899700094903171;2021-07;0.004843684833839048
8529899700094903171;2021-07;0.004843684833839048
8529899700094903171;2021-07;0.00460815952744561
8529899700094903171;2021-07;0.004525539900769306
8529899700094903171;2021-07;0.004525539900769306
499242942549937267;2021-07;0.025881517057222067
499242942549937267;2021-07;0.12976647424286722
499242942549937267;2021-07;0.12976647424286722
499242942549937267;2021-07;0.045850621526386706
499242942549937267;2021-07;0.045850621526386706
499242942549937267;2021-07;0.025881517057222067
499242942549937267;2021-07;0.045850621526386706
499242942549937267;2021-07;0.027894022073630495
499242942549937267;2021-07;0.024456831692759192
5897410907783139228;2021-07;0.000496881858121734
5897410907783139228;2021-07;0.000508058384013228
5897410907783139228;2021-07;0.000496881858121734
5897410907783139228;2021-07;0.0004908778501817773
2083323809219952960;2021-07;0.0028693955454763332
2083323809219952960;2021-07;0.0013372816498942513
2083323809219952960;2021-07;0.0013372816498942513
2083323809219952960;2021-07;0.0013372816498942513
2083323809219952960;2021-07;0.001691770974391486
2083323809219952960;2021-07;0.0021425341394305545
2083323809219952960;2021-07;0.0014877298926287245
2083323809219952960;2021-07;0.030950753779999257
2083323809219952960;2021-07;0.028363052833434925
2083323809219952960;2021-07;0.005466065090028065
1953058402621337677;2021-07;0.0012769350385505615
1953058402621337677;2021-07;0.0012510157528302522
1953058402621337677;2021-07;0.001105383728231592
1953058402621337677;2021-07;0.0029393408851068033
3408536439470975134;2021-07;0.00017283450813425588
3408536439470975134;2021-07;0.00017283450813425588
3408536439470975134;2021-07;0.00017283450813425588
3408536439470975134;2021-07;0.000167608117876233
5687511145009775604;2021-07;0.02920906159579313
5687511145009775604;2021-07;0.8210289868319302
7485107528960607346;2021-07;0.00919577097111221
7485107528960607346;2021-07;0.03566502161578146
531805620371082364;2021-07;0.004660111556915881
5761480994209806499;2021-07;0.0005832364392436279
5761480994209806499;2021-07;0.00047217062661842485
5761480994209806499;2021-07;0.00048820199410542695
5761480994209806499;2021-07;0.00047217062661842485
5761480994209806499;2021-07;0.0005614177968674227
5761480994209806499;2021-07;0.00047217062661842485
5761480994209806499;2021-07;0.0005614177968674227
5761480994209806499;2021-07;0.0005071766604421479
5761480994209806499;2021-07;0.00016167535491013789
5761480994209806499;2021-07;0.0005102717885409311
5761480994209806499;2021-07;0.00036946485398047305
5761480994209806499;2021-07;0.0005614177968674227
5761480994209806499;2021-07;0.000260190882672588
5761480994209806499;2021-07;0.0001447380661033503
5761480994209806499;2021-07;0.00048820199410542695
5761480994209806499;2021-07;0.0005614177968674227
4762256864594914240;2021-07;0.0036090603915724774
8570963260597299378;2021-07;6.925497956374224e-05
5974858472822751652;2021-07;0.0010917573457913177
3421433989501830226;2021-07;0.8648914868835936
4327694790333781288;2021-07;0.00015225147895777782
4327694790333781288;2021-07;0.00011158122818642446
8173830874846355280;2021-07;0.00023325324105685847
8173830874846355280;2021-07;0.00023325324105685847
8173830874846355280;2021-07;0.00025363802805055427
8173830874846355280;2021-07;0.00025363802805055427
8173830874846355280;2021-07;0.00025363802805055427
8173830874846355280;2021-07;0.00025363802805055427
8173830874846355280;2021-07;0.00023325324105685847
8173830874846355280;2021-07;0.00024879276795437214
8173830874846355280;2021-07;0.0002805799405114131
8173830874846355280;2021-07;0.00023325324105685847
2347028805684088098;2021-07;0.00019748303779606208
3632378524835692731;2021-07;0.0002979609106989866
3632378524835692731;2021-07;0.0002979609106989866
3632378524835692731;2021-07;0.0002979609106989866
2033394215069562776;2021-07;0.007880897063694188
2033394215069562776;2021-07;0.010137949713996513
2033394215069562776;2021-07;0.010137949713996513
2033394215069562776;2021-07;0.010137949713996513
3285246914299291124;2021-07;0.0004682849667858526
3285246914299291124;2021-07;0.00035884091074024643
3285246914299291124;2021-07;0.0004772489011073304
3285246914299291124;2021-07;0.0004772489011073304
2929243640075785940;2021-07;0.0012071976809290307
2929243640075785940;2021-07;0.0012918089300776197
2929243640075785940;2021-07;0.0014588636034966818
2929243640075785940;2021-07;0.0012918089300776197
2929243640075785940;2021-07;0.0018528945276401268
2407532237672094312;2021-07;0.014794467194435449
2407532237672094312;2021-07;0.011769304020622009
2407532237672094312;2021-07;0.011775191702321955
5635781225931111684;2021-07;0.0025852076978940927
5635781225931111684;2021-07;0.003226566696795474
1235244772550233980;2021-07;0.0015917632270975447
1235244772550233980;2021-07;0.0008334927832668073
1235244772550233980;2021-07;0.001610194617203616
4365965554261111250;2021-07;0.04524359152868123
5162636608292907782;2021-07;0.030082135053060875
8248484932270772248;2021-07;0.05225185110719846
924957821424248698;2021-07;0.00028580252432860314
924957821424248698;2021-07;0.0003086296291982048
924957821424248698;2021-07;0.0003086296291982048
6828316696355015040;2021-07;0.0015008386012725122
8409181491723988567;2021-07;0.0011296574399901923
8409181491723988567;2021-07;0.002703101786803846
8409181491723988567;2021-07;0.02029004977006986
8409181491723988567;2021-07;0.002703101786803846
4532469127306079736;2021-07;0.0013220367944618472
7664272163315705419;2021-07;0.004426419824256527
7664272163315705419;2021-07;0.0018940159675261308
9206030810342980458;2021-07;0.0005886717825172415
9206030810342980458;2021-07;0.0005645696264401871
9206030810342980458;2021-07;0.0005676678472616885
5810778736737569699;2021-07;0.011222216400549644
5810778736737569699;2021-07;0.01082312709783807
1366416810235233769;2021-07;0.0005781103023190735
1366416810235233769;2021-07;0.0005968155715470138
1366416810235233769;2021-07;0.0005113761535855027
1366416810235233769;2021-07;0.015375434418941736
1366416810235233769;2021-07;0.0005968155715470138
1366416810235233769;2021-07;0.0005968155715470138
8067924767167570288;2021-07;0.003938800763961207
7908414709866823255;2021-07;0.003868235502934472
7908414709866823255;2021-07;0.004091144796060833
7908414709866823255;2021-07;0.0036064206486728285
7908414709866823255;2021-07;0.0036064206486728285
8994944800097997361;2021-07;0.003381268569024634
8994944800097997361;2021-07;0.003082450237151962
6950439982480713649;2021-07;0.06301478957616159
6950439982480713649;2021-07;0.06402811432839438
8901696535927078963;2021-07;0.002513410743017888
8901696535927078963;2021-07;0.002456395455459016
8901696535927078963;2021-07;0.002513410743017888
8901696535927078963;2021-07;0.005225141271098803
8901696535927078963;2021-07;0.0027903006167278106
8901696535927078963;2021-07;0.0030145354573310706
8901696535927078963;2021-07;0.0023946552812432395
6204723742351094322;2021-07;0.010165509228540547
3095408468798675621;2021-07;0.00034541259273012314
3095408468798675621;2021-07;0.0003916189135659797
7722287846688771887;2021-07;0.0023613192193014543
312543480920432545;2021-07;0.043954396614917644
312543480920432545;2021-07;0.0001490808312124088
312543480920432545;2021-07;0.00015615049668016474
6394935036014530592;2021-07;0.0013589081842375057
6394935036014530592;2021-07;0.0017053925676206996
3281617395243454427;2021-07;0.015603310131423059
1115703227712697214;2021-07;0.0026377740020270698
1115703227712697214;2021-07;0.0027666274766718684
8185063234515056194;2021-07;0.0008580228182932494
8185063234515056194;2021-07;0.0009475543743837921
8185063234515056194;2021-07;0.0008705459229607767
8185063234515056194;2021-07;0.0008685135348152615
8185063234515056194;2021-07;0.0008873339320565935
7492389223353246125;2021-07;0.03569393127884737
7492389223353246125;2021-07;0.3039037185105272
7492389223353246125;2021-07;0.049250977259513135
6217788509719675691;2021-07;0.005456895966836287
6217788509719675691;2021-07;0.0016221611240992571
8716163053080758848;2021-07;0.0008662314456415052
8716163053080758848;2021-07;0.0009034179607180514
8716163053080758848;2021-07;0.0008848036325670533
8716163053080758848;2021-07;0.000943349890941062
8716163053080758848;2021-07;0.0009034179607180514
8716163053080758848;2021-07;0.0015321286414344579
324916756972236008;2021-07;0.0015745595681822932
324916756972236008;2021-07;0.0960612522527679
324916756972236008;2021-07;0.0013172225699556494
324916756972236008;2021-07;0.0014987115885427256
324916756972236008;2021-07;0.0013643082388800696
324916756972236008;2021-07;0.0012558221973804986
7269781193318890653;2021-07;0.0005093523162049767
7269781193318890653;2021-07;0.0005622058292997298
6784879562354696650;2021-07;0.0033135499296110685
8229446069655666941;2021-07;0.8762376595753316
8229446069655666941;2021-07;0.009455697654790126
4972567100282306577;2021-07;0.004242103081035405
5864443060004179363;2021-07;0.0006863695668321459
5864443060004179363;2021-07;0.0006002988396759967
5864443060004179363;2021-07;0.004656080929334717
5864443060004179363;2021-07;0.0005555403760731291
5864443060004179363;2021-07;0.0006863695668321459
2439954154030259398;2021-07;0.00111202625775906
8623308321032624474;2021-07;0.040745890194402855
8623308321032624474;2021-07;0.5358564789400455
8623308321032624474;2021-07;0.0398242509215378
4524147234488547993;2021-07;0.0032723312818605205
4524147234488547993;2021-07;0.005332007781315699
4524147234488547993;2021-07;0.005346902448230039
6987942592445950913;2021-07;0.0005497919943190995
6987942592445950913;2021-07;0.0006018239330854123
6987942592445950913;2021-07;0.0005868731554333479
6987942592445950913;2021-07;0.0005868731554333479
8684964138237894839;2021-07;0.0069742721930633675
6582676833651678345;2021-07;0.00037101074095089874
6582676833651678345;2021-07;0.0002810727604641449
6582676833651678345;2021-07;0.00027341763384711686
6582676833651678345;2021-07;0.00037101074095089874
6582676833651678345;2021-07;0.00037101074095089874
6582676833651678345;2021-07;0.0004034242752677555
6582676833651678345;2021-07;0.00029255826323874515
6582676833651678345;2021-07;0.00027341763384711686
1036256411320325774;2021-07;0.0014281149586309989
1036256411320325774;2021-07;0.004634841130670134
968199235777440720;2021-07;0.0012765800634943554
968199235777440720;2021-07;0.0014992351877663606
968199235777440720;2021-07;0.0014992351877663606
968199235777440720;2021-07;0.0014120269207101661
968199235777440720;2021-07;0.001009345310564934
968199235777440720;2021-07;0.0012765800634943554
968199235777440720;2021-07;0.0012765800634943554
968199235777440720;2021-07;0.001009345310564934
6916556752218696485;2021-07;0.0014855480069373994
6916556752218696485;2021-07;0.0006025643023183272
6916556752218696485;2021-07;0.0005909830799785711
6916556752218696485;2021-07;0.0005936245630063897
6916556752218696485;2021-07;0.0006692779701280801
6916556752218696485;2021-07;0.0006169015705203281
6916556752218696485;2021-07;0.000621550408324069
6916556752218696485;2021-07;0.0006169015705203281
6916556752218696485;2021-07;0.001550638174940845
6916556752218696485;2021-07;0.0006300407255535465
6916556752218696485;2021-07;0.0005936245630063897
6916556752218696485;2021-07;0.0006300407255535465
6030285068945261052;2021-07;0.0005554127547236845
6030285068945261052;2021-07;0.0006767156322826784
6030285068945261052;2021-07;0.0076935038862518445
6030285068945261052;2021-07;0.0005794535131826534
6030285068945261052;2021-07;0.0005544385991264763
8463871205935856285;2021-07;0.006938250471753161
4071158585850879204;2021-07;0.04392251065081603
4071158585850879204;2021-07;0.03900832189496201
4071158585850879204;2021-07;0.47438452893427624
3218226066162129945;2021-07;0.0050285251768579136
4679462479444735708;2021-07;0.0011857193320495938
4679462479444735708;2021-07;0.0011857193320495938
4679462479444735708;2021-07;0.001463894535555051
4679462479444735708;2021-07;0.0010004132885601776
4679462479444735708;2021-07;0.001463894535555051
4679462479444735708;2021-07;0.0015346826168573303
4724876423989598202;2021-07;0.001343674194813275
4724876423989598202;2021-07;0.0008879236084187316
4724876423989598202;2021-07;0.0005245151805983988
2128970218770090704;2021-07;0.032469252236910474
2128970218770090704;2021-07;0.0017956641233742659
2128970218770090704;2021-07;0.001959017644760604
1003144834589372198;2021-07;0.0006048558520625054
1003144834589372198;2021-07;0.0006048558520625054
9127318190908282126;2021-07;0.0005143151227607957
9127318190908282126;2021-07;0.0005143151227607957
8163895533020293251;2021-07;0.5799745590659587
8163895533020293251;2021-07;0.6189205182356717
8163895533020293251;2021-07;0.5803222188019397
5794903898038236832;2021-07;0.034827872546370514
5794903898038236832;2021-07;0.03579779587397318
3960251564708868781;2021-07;0.0017088800306308606
3960251564708868781;2021-07;0.0010865113495088187
3960251564708868781;2021-07;0.001668095168702129
3960251564708868781;2021-07;0.0010429530409945536
3960251564708868781;2021-07;0.001668095168702129
5888474320320735000;2021-07;0.6331465005063018
5888474320320735000;2021-07;0.7616980912084128
5888474320320735000;2021-07;0.6400111469117832
761746217261797478;2021-07;0.000654673877806442
761746217261797478;2021-07;0.0012301294128045012
1507697130807703164;2021-07;0.0002891277545925521
9184785003280841216;2021-07;0.0034671055468046756
9184785003280841216;2021-07;0.0034671055468046756
